21881,4,42,14.7035,1,22,57,25.112,4.27,8.14,0,0,-0.112,
22109,4,45,30.141,0,3,15,16.649,4.01,6.13,0,0,-0.148,
22449,4,49,50.1382,1,6,57,40.491,3.19,124.6,0,0,0.484,
22453,4,49,54.6665,1,37,29,17.453,4.89,6.18,0,0,1.447,
22509,4,50,36.7223,1,8,54,0.909,4.35,16.84,0,0,0.01,
22549,4,51,12.366,1,5,36,18.365,3.68,2.59,0,0,-0.157,
22667,4,52,31.9637,1,14,15,2.802,4.71,6.02,0,0,1.773,
22678,4,52,37.9992,1,36,42,11.507,4.79,5.81,0,0,1.414,
22701,4,52,53.6804,0,5,27,9.921,4.36,14.39,0,0,0.257,
22783,4,54,3.0106,1,66,20,33.577,4.26,0.47,0,0,-0.008,
22797,4,54,15.0956,1,2,26,26.417,3.71,2.43,0,0,-0.179,
22845,4,54,53.7041,1,10,9,4.122,4.64,27.04,0,0,0.085,
22957,4,56,22.3211,1,13,30,52.479,4.06,19.26,0,0,1.158,
23015,4,56,59.6162,1,33,9,58.087,2.69,6.37,0,0,1.49,
23040,4,57,17.2204,1,53,45,7.498,4.43,8.68,0,0,-0.017,
23123,4,58,32.9029,1,1,42,50.526,4.47,3.42,0,0,1.369,
23179,4,59,15.3754,1,37,53,25.737,4.93,20.5,0,0,0.037,
23231,4,59,55.7131,0,12,32,13.936,4.78,11.21,0,0,0.267,
23362,5,1,25.5579,0,20,3,6.771,4.91,15.6,0,0,-0.047,
23364,5,1,26.3449,0,7,10,26.321,4.8,3.41,0,0,-0.164,
23416,5,1,58.134,1,43,49,23.93,3.03,1.6,0,0,0.537,
23453,5,2,28.6801,1,41,4,33.202,3.69,4.14,0,0,1.154,
23497,5,3,5.7041,1,21,35,24.222,4.62,20.01,0,0,0.155,
23522,5,3,25.0973,1,60,26,32.213,4.03,3.27,0,0,0.921,
23595,5,4,24.3118,0,35,28,58.334,4.55,17.63,0,0,1.177,
23607,5,4,34.1384,1,15,24,15.05,4.65,8.15,0,0,-0.064,
23685,5,5,27.6521,0,22,22,15.084,3.19,14.39,0,0,1.46,
23693,5,5,30.6904,0,57,28,22.761,4.71,85.83,0,0,0.526,
23767,5,6,30.869,1,41,14,4.707,3.18,14.87,0,0,-0.148,
23783,5,6,40.6583,1,51,35,53.315,4.98,38.14,0,0,0.343,
23835,5,7,26.6761,1,18,38,42.026,4.91,63.02,0,0,0.657,
23875,5,7,51.034,0,5,5,10.546,2.78,36.71,0,0,0.161,
23972,5,9,8.783,0,8,45,14.674,4.25,1.86,0,0,-0.187,
24010,5,9,41.9594,1,15,35,50.178,4.81,10.24,0,0,0.313,
24244,5,12,17.8874,0,11,52,8.914,4.45,13.53,0,0,-0.099,
24305,5,12,55.8731,0,16,12,19.544,3.29,17.69,0,0,-0.11,
24327,5,13,13.885,0,12,56,28.638,4.36,5.83,0,0,-0.094,
24331,5,13,17.4796,1,2,51,40.512,4.46,9.49,0,0,1.166,
24340,5,13,25.7316,1,38,29,4.826,4.82,20.08,0,0,0.189,
24372,5,13,45.4269,0,67,11,7.259,4.81,5.97,0,0,1.274,
24436,5,14,32.2712,0,8,12,5.901,0.18,4.22,0,0,-0.03,
24608,5,16,41.2956,1,45,59,56.505,0.08,77.29,0,0,0.795,
24659,5,17,29.0234,0,34,53,39.803,4.81,29.63,0,0,0.987,
24674,5,17,36.3989,0,6,50,39.79,3.59,5.88,0,0,-0.115,
24727,5,18,10.5481,1,33,22,19.215,4.54,13.92,0,0,1.252,
24813,5,19,8.0784,1,40,6,2.402,4.69,79.08,0,0,0.63,
24822,5,19,16.5898,1,22,5,48.088,4.96,15.83,0,0,0.937,
24845,5,19,34.526,0,13,10,36.397,4.29,3.03,0,0,-0.235,
24927,5,20,26.9117,0,21,14,23.062,4.7,7.11,0,0,-0.048,
25044,5,21,45.7477,0,0,22,56.889,4.72,2.53,0,0,-0.168,
25142,5,22,50.0013,1,3,32,40.013,4.99,3.39,0,0,-0.096,
25247,5,23,56.8364,0,7,48,28.64,4.13,18.71,0,0,0.943,
25281,5,24,28.6171,0,2,23,49.698,3.35,3.62,0,0,-0.24,
25302,5,24,44.8265,1,1,50,47.206,4.89,2.94,0,0,-0.2,
25336,5,25,7.8682,1,6,20,59.044,1.64,13.42,0,0,-0.224,
25428,5,26,17.4979,1,28,36,28.344,1.65,24.89,0,0,-0.13,
25473,5,26,50.2282,1,3,5,44.438,4.59,2.3,0,0,-0.199,
25539,5,27,38.084,1,21,56,13.136,4.88,4.69,0,0,-0.14,
25606,5,28,14.7263,0,20,45,33.236,2.81,20.49,0,0,0.807,
25737,5,29,43.9816,0,1,5,31.832,4.71,7.15,0,0,1.592,
25813,5,30,47.0479,1,5,56,53.585,4.2,11.3,0,0,-0.143,
25859,5,31,12.7355,0,35,28,13.569,3.86,11.77,0,0,1.13,
25923,5,31,55.8603,0,7,18,5.495,4.62,2.11,0,0,-0.261,
25930,5,32,0.3997,0,0,17,56.736,2.25,3.56,0,0,-0.175,
25945,5,32,12.7512,1,18,35,39.283,4.32,1.7,0,0,2.06,
25984,5,32,43.6742,1,32,11,31.313,4.71,0.8,0,0,0.281,
25985,5,32,43.8139,0,17,49,20.252,2.58,2.54,0,0,0.211,
26069,5,33,37.5164,0,62,29,23.481,3.76,3.14,0,0,0.64,
26176,5,34,49.2378,1,9,29,22.507,4.39,3.31,0,0,-0.157,
26199,5,35,2.6812,0,6,0,7.303,4.78,1.75,0,0,-0.248,
26207,5,35,8.2777,1,9,56,2.987,3.39,3.09,0,0,-0.16,
26220,5,35,15.823,0,5,23,14.335,4.98,-1.85,0,0,0,
26235,5,35,22.8998,0,5,24,57.828,4.98,1.72,0,0,-0.097,
26237,5,35,23.1617,0,4,50,18.026,4.58,4.15,0,0,-0.183,
26241,5,35,25.9811,0,5,54,35.639,2.75,2.46,0,0,-0.21,
26311,5,36,12.8126,0,1,12,6.902,1.69,2.43,0,0,-0.184,
